H0,Omega_Lambda,k,t_crit
7.409329696712526925e+01,7.373901926481417624e-01,9.190097808928004985e-02,1.695011163149570876e+01
7.409329696712526925e+01,7.373901926481417624e-01,9.190097808928004985e-02,1.695011163149570876e+01
7.409329696712526925e+01,7.373901926481417624e-01,9.190097808928004985e-02,1.695011163149570876e+01
7.409329696712526925e+01,7.373901926481417624e-01,9.190097808928004985e-02,1.695011163149570876e+01
7.417726751126299689e+01,7.368687181223930738e-01,1.018333325101598852e-01,1.529304337848163797e+01
7.417726751126299689e+01,7.368687181223930738e-01,1.018333325101598852e-01,1.529304337848163797e+01
7.389119424374133871e+01,7.363696838119568877e-01,8.698803228005810850e-02,1.654779508642128150e+01
7.389331819073400709e+01,7.363739108300193514e-01,8.711054034980242333e-02,1.653581187101316985e+01
7.389331819073400709e+01,7.363739108300193514e-01,8.711054034980242333e-02,1.653581187101316985e+01
7.393702803658462130e+01,7.364935611690696105e-01,8.880313652434805582e-02,1.636077579702701001e+01
7.393702803658462130e+01,7.364935611690696105e-01,8.880313652434805582e-02,1.636077579702701001e+01
7.393702803658462130e+01,7.364935611690696105e-01,8.880313652434805582e-02,1.636077579702701001e+01
7.393066436159732291e+01,7.365011817919652204e-01,8.838481792291688621e-02,1.641007025410203113e+01
7.393066436159732291e+01,7.365011817919652204e-01,8.838481792291688621e-02,1.641007025410203113e+01
7.393066436159732291e+01,7.365011817919652204e-01,8.838481792291688621e-02,1.641007025410203113e+01
7.393066436159732291e+01,7.365011817919652204e-01,8.838481792291688621e-02,1.641007025410203113e+01
7.393066436159732291e+01,7.365011817919652204e-01,8.838481792291688621e-02,1.641007025410203113e+01
7.393066436159732291e+01,7.365011817919652204e-01,8.838481792291688621e-02,1.641007025410203113e+01
7.393066436159732291e+01,7.365011817919652204e-01,8.838481792291688621e-02,1.641007025410203113e+01
7.393066436159732291e+01,7.365011817919652204e-01,8.838481792291688621e-02,1.641007025410203113e+01
7.393066436159732291e+01,7.365011817919652204e-01,8.838481792291688621e-02,1.641007025410203113e+01
7.393066436159732291e+01,7.365011817919652204e-01,8.838481792291688621e-02,1.641007025410203113e+01
7.393066436159732291e+01,7.365011817919652204e-01,8.838481792291688621e-02,1.641007025410203113e+01
7.393066436159732291e+01,7.365011817919652204e-01,8.838481792291688621e-02,1.641007025410203113e+01
7.410763785599969822e+01,7.378478564369062020e-01,9.175239571918653025e-02,1.620822816327452287e+01
7.410763785599969822e+01,7.378478564369062020e-01,9.175239571918653025e-02,1.620822816327452287e+01
7.409273248592022298e+01,7.379498906351663612e-01,8.864805260590481739e-02,1.656602542475696183e+01
7.410353634312858162e+01,7.378963789990223843e-01,8.994984120869384259e-02,1.639085092897246199e+01
7.410353634312858162e+01,7.378963789990223843e-01,8.994984120869384259e-02,1.639085092897246199e+01
7.410353634312858162e+01,7.378963789990223843e-01,8.994984120869384259e-02,1.639085092897246199e+01
7.408243434620338519e+01,7.375252774449081450e-01,9.313395464529966583e-02,1.574196595092090512e+01
7.408243434620338519e+01,7.375252774449081450e-01,9.313395464529966583e-02,1.574196595092090512e+01
7.407705828660093061e+01,7.375388230674807533e-01,9.264366756812329740e-02,1.580185129249031561e+01
7.407705828660093061e+01,7.375388230674807533e-01,9.264366756812329740e-02,1.580185129249031561e+01
7.407705828660093061e+01,7.375388230674807533e-01,9.264366756812329740e-02,1.580185129249031561e+01
7.407705828660093061e+01,7.375388230674807533e-01,9.264366756812329740e-02,1.580185129249031561e+01
7.407705828660093061e+01,7.375388230674807533e-01,9.264366756812329740e-02,1.580185129249031561e+01
7.407705828660093061e+01,7.375388230674807533e-01,9.264366756812329740e-02,1.580185129249031561e+01
7.407705828660093061e+01,7.375388230674807533e-01,9.264366756812329740e-02,1.580185129249031561e+01
7.407705828660093061e+01,7.375388230674807533e-01,9.264366756812329740e-02,1.580185129249031561e+01
7.407705828660093061e+01,7.375388230674807533e-01,9.264366756812329740e-02,1.580185129249031561e+01
7.407705828660093061e+01,7.375388230674807533e-01,9.264366756812329740e-02,1.580185129249031561e+01
7.407705828660093061e+01,7.375388230674807533e-01,9.264366756812329740e-02,1.580185129249031561e+01
7.407705828660093061e+01,7.375388230674807533e-01,9.264366756812329740e-02,1.580185129249031561e+01
7.407705828660093061e+01,7.375388230674807533e-01,9.264366756812329740e-02,1.580185129249031561e+01
7.407705828660093061e+01,7.375388230674807533e-01,9.264366756812329740e-02,1.580185129249031561e+01
7.407705828660093061e+01,7.375388230674807533e-01,9.264366756812329740e-02,1.580185129249031561e+01
7.423237258622665991e+01,7.373162793892057421e-01,1.095747750571641893e-01,1.401583192706680236e+01
7.423237258622665991e+01,7.373162793892057421e-01,1.095747750571641893e-01,1.401583192706680236e+01
7.433201509994393064e+01,7.376988228323336783e-01,1.110006219579056375e-01,1.459108312576249133e+01
7.433201509994393064e+01,7.376988228323336783e-01,1.110006219579056375e-01,1.459108312576249133e+01
7.430485833026203579e+01,7.378388704406106946e-01,1.088220257895363141e-01,1.479056373038773309e+01
7.430485833026203579e+01,7.378388704406106946e-01,1.088220257895363141e-01,1.479056373038773309e+01
7.430485833026203579e+01,7.378388704406106946e-01,1.088220257895363141e-01,1.479056373038773309e+01
7.430485833026203579e+01,7.378388704406106946e-01,1.088220257895363141e-01,1.479056373038773309e+01
7.430485833026203579e+01,7.378388704406106946e-01,1.088220257895363141e-01,1.479056373038773309e+01
7.422083864182715729e+01,7.377173169318779200e-01,9.861760151828459497e-02,1.579865683549586031e+01
7.422083864182715729e+01,7.377173169318779200e-01,9.861760151828459497e-02,1.579865683549586031e+01
7.422083864182715729e+01,7.377173169318779200e-01,9.861760151828459497e-02,1.579865683549586031e+01
7.422083864182715729e+01,7.377173169318779200e-01,9.861760151828459497e-02,1.579865683549586031e+01
7.425190396770450718e+01,7.378806047003344526e-01,9.846172488695817404e-02,1.603705919540352198e+01
7.429800155133746387e+01,7.380438346046840348e-01,9.244716127862032118e-02,1.757710943036020979e+01
7.429800155133746387e+01,7.380438346046840348e-01,9.244716127862032118e-02,1.757710943036020979e+01
7.429800155133746387e+01,7.380438346046840348e-01,9.244716127862032118e-02,1.757710943036020979e+01
7.429800155133746387e+01,7.380438346046840348e-01,9.244716127862032118e-02,1.757710943036020979e+01
7.438697157972887908e+01,7.378234163331186535e-01,1.028542479289777101e-01,1.633200520012525203e+01
7.438697157972887908e+01,7.378234163331186535e-01,1.028542479289777101e-01,1.633200520012525203e+01
7.438697157972887908e+01,7.378234163331186535e-01,1.028542479289777101e-01,1.633200520012525203e+01
7.438697157972887908e+01,7.378234163331186535e-01,1.028542479289777101e-01,1.633200520012525203e+01
7.438697157972887908e+01,7.378234163331186535e-01,1.028542479289777101e-01,1.633200520012525203e+01
7.438697157972887908e+01,7.378234163331186535e-01,1.028542479289777101e-01,1.633200520012525203e+01
7.438697157972887908e+01,7.378234163331186535e-01,1.028542479289777101e-01,1.633200520012525203e+01
7.438697157972887908e+01,7.378234163331186535e-01,1.028542479289777101e-01,1.633200520012525203e+01
7.438697157972887908e+01,7.378234163331186535e-01,1.028542479289777101e-01,1.633200520012525203e+01
7.438697157972887908e+01,7.378234163331186535e-01,1.028542479289777101e-01,1.633200520012525203e+01
7.438697157972887908e+01,7.378234163331186535e-01,1.028542479289777101e-01,1.633200520012525203e+01
7.438697157972887908e+01,7.378234163331186535e-01,1.028542479289777101e-01,1.633200520012525203e+01
7.441229566886150337e+01,7.378628036604403251e-01,1.024739707788664134e-01,1.672626332915411496e+01
7.450224411831850091e+01,7.383708965168435112e-01,1.070543771245370257e-01,1.602441195617804226e+01
7.446136208604883677e+01,7.388061329561136370e-01,9.996862684739912797e-02,1.740720559698916858e+01
7.446136208604883677e+01,7.388061329561136370e-01,9.996862684739912797e-02,1.740720559698916858e+01
7.446136208604883677e+01,7.388061329561136370e-01,9.996862684739912797e-02,1.740720559698916858e+01
7.446136208604883677e+01,7.388061329561136370e-01,9.996862684739912797e-02,1.740720559698916858e+01
7.446136208604883677e+01,7.388061329561136370e-01,9.996862684739912797e-02,1.740720559698916858e+01
7.446136208604883677e+01,7.388061329561136370e-01,9.996862684739912797e-02,1.740720559698916858e+01
7.446136208604883677e+01,7.388061329561136370e-01,9.996862684739912797e-02,1.740720559698916858e+01
7.446136208604883677e+01,7.388061329561136370e-01,9.996862684739912797e-02,1.740720559698916858e+01
7.446136208604883677e+01,7.388061329561136370e-01,9.996862684739912797e-02,1.740720559698916858e+01
7.381474724949795529e+01,7.267605437625885845e-01,4.306378736487104231e-01,6.695249906257867423e+00
7.381474724949795529e+01,7.267605437625885845e-01,4.306378736487104231e-01,6.695249906257867423e+00
7.381474724949795529e+01,7.267605437625885845e-01,4.306378736487104231e-01,6.695249906257867423e+00
7.381474724949795529e+01,7.267605437625885845e-01,4.306378736487104231e-01,6.695249906257867423e+00
7.381474724949795529e+01,7.267605437625885845e-01,4.306378736487104231e-01,6.695249906257867423e+00
7.381474724949795529e+01,7.267605437625885845e-01,4.306378736487104231e-01,6.695249906257867423e+00
7.381474724949795529e+01,7.267605437625885845e-01,4.306378736487104231e-01,6.695249906257867423e+00
7.381474724949795529e+01,7.267605437625885845e-01,4.306378736487104231e-01,6.695249906257867423e+00
7.381474724949795529e+01,7.267605437625885845e-01,4.306378736487104231e-01,6.695249906257867423e+00
7.380641005203730742e+01,7.267190736386165417e-01,4.314974346107159908e-01,6.677286497504240081e+00
7.380641005203730742e+01,7.267190736386165417e-01,4.314974346107159908e-01,6.677286497504240081e+00
7.379689859596153667e+01,7.257825306952438993e-01,4.935295487485737986e-01,6.873685543547556343e+00
7.360094507772463146e+01,7.254049347699538242e-01,5.749635727617828929e-01,6.613145155450093071e+00
7.360094507772463146e+01,7.254049347699538242e-01,5.749635727617828929e-01,6.613145155450093071e+00
7.360094507772463146e+01,7.254049347699538242e-01,5.749635727617828929e-01,6.613145155450093071e+00
7.360094507772463146e+01,7.254049347699538242e-01,5.749635727617828929e-01,6.613145155450093071e+00
7.361191922213242833e+01,7.255474711446651126e-01,5.684614668646867930e-01,6.637835251594300878e+00
7.361191922213242833e+01,7.255474711446651126e-01,5.684614668646867930e-01,6.637835251594300878e+00
7.361191922213242833e+01,7.255474711446651126e-01,5.684614668646867930e-01,6.637835251594300878e+00
7.361191922213242833e+01,7.255474711446651126e-01,5.684614668646867930e-01,6.637835251594300878e+00
7.361191922213242833e+01,7.255474711446651126e-01,5.684614668646867930e-01,6.637835251594300878e+00
7.361191922213242833e+01,7.255474711446651126e-01,5.684614668646867930e-01,6.637835251594300878e+00
7.361191922213242833e+01,7.255474711446651126e-01,5.684614668646867930e-01,6.637835251594300878e+00
7.361191922213242833e+01,7.255474711446651126e-01,5.684614668646867930e-01,6.637835251594300878e+00
7.360638074871295089e+01,7.254636738514969041e-01,5.567796747849923511e-01,6.628526268946446365e+00
7.360638074871295089e+01,7.254636738514969041e-01,5.567796747849923511e-01,6.628526268946446365e+00
7.360638074871295089e+01,7.254636738514969041e-01,5.567796747849923511e-01,6.628526268946446365e+00
7.360638074871295089e+01,7.254636738514969041e-01,5.567796747849923511e-01,6.628526268946446365e+00
7.360638074871295089e+01,7.254636738514969041e-01,5.567796747849923511e-01,6.628526268946446365e+00
7.360638074871295089e+01,7.254636738514969041e-01,5.567796747849923511e-01,6.628526268946446365e+00
7.354250709359079963e+01,7.249639157486540419e-01,5.755563199272731856e-01,6.494637349675841165e+00
7.354250709359079963e+01,7.249639157486540419e-01,5.755563199272731856e-01,6.494637349675841165e+00
7.337046303276906656e+01,7.241842252763897037e-01,6.324858272772937440e-01,6.351691065427465865e+00
7.337046303276906656e+01,7.241842252763897037e-01,6.324858272772937440e-01,6.351691065427465865e+00
7.337046303276906656e+01,7.241842252763897037e-01,6.324858272772937440e-01,6.351691065427465865e+00
7.337046303276906656e+01,7.241842252763897037e-01,6.324858272772937440e-01,6.351691065427465865e+00
7.337046303276906656e+01,7.241842252763897037e-01,6.324858272772937440e-01,6.351691065427465865e+00
7.337046303276906656e+01,7.241842252763897037e-01,6.324858272772937440e-01,6.351691065427465865e+00
7.334124373390262974e+01,7.241487170426375020e-01,6.067396149311055087e-01,6.294287292763129038e+00
7.334124373390262974e+01,7.241487170426375020e-01,6.067396149311055087e-01,6.294287292763129038e+00
7.334124373390262974e+01,7.241487170426375020e-01,6.067396149311055087e-01,6.294287292763129038e+00
7.334124373390262974e+01,7.241487170426375020e-01,6.067396149311055087e-01,6.294287292763129038e+00
7.315255043543986346e+01,7.230059737102028095e-01,5.852993643714022864e-01,6.121678469894644259e+00
7.314181543065180335e+01,7.230216711875639968e-01,5.876389926039691236e-01,6.104304513025894607e+00
7.314181543065180335e+01,7.230216711875639968e-01,5.876389926039691236e-01,6.104304513025894607e+00
7.314181543065180335e+01,7.230216711875639968e-01,5.876389926039691236e-01,6.104304513025894607e+00
7.314181543065180335e+01,7.230216711875639968e-01,5.876389926039691236e-01,6.104304513025894607e+00
7.321806283684198036e+01,7.236522255777377843e-01,5.733667937100302980e-01,6.134340410115089348e+00
7.321806283684198036e+01,7.236522255777377843e-01,5.733667937100302980e-01,6.134340410115089348e+00
7.321806283684198036e+01,7.236522255777377843e-01,5.733667937100302980e-01,6.134340410115089348e+00
7.321806283684198036e+01,7.236522255777377843e-01,5.733667937100302980e-01,6.134340410115089348e+00
7.321806283684198036e+01,7.236522255777377843e-01,5.733667937100302980e-01,6.134340410115089348e+00
7.321806283684198036e+01,7.236522255777377843e-01,5.733667937100302980e-01,6.134340410115089348e+00
7.316005477427509618e+01,7.232600451211700365e-01,5.786335334844167066e-01,6.087365587416375234e+00
7.316005477427509618e+01,7.232600451211700365e-01,5.786335334844167066e-01,6.087365587416375234e+00
7.316005477427509618e+01,7.232600451211700365e-01,5.786335334844167066e-01,6.087365587416375234e+00
7.308080927591356613e+01,7.231161641617918079e-01,5.865775514195293860e-01,5.961617182872586795e+00
7.308080927591356613e+01,7.231161641617918079e-01,5.865775514195293860e-01,5.961617182872586795e+00
7.308080927591356613e+01,7.231161641617918079e-01,5.865775514195293860e-01,5.961617182872586795e+00
7.308080927591356613e+01,7.231161641617918079e-01,5.865775514195293860e-01,5.961617182872586795e+00
7.308080927591356613e+01,7.231161641617918079e-01,5.865775514195293860e-01,5.961617182872586795e+00
7.308080927591356613e+01,7.231161641617918079e-01,5.865775514195293860e-01,5.961617182872586795e+00
7.308080927591356613e+01,7.231161641617918079e-01,5.865775514195293860e-01,5.961617182872586795e+00
7.308080927591356613e+01,7.231161641617918079e-01,5.865775514195293860e-01,5.961617182872586795e+00
7.320122760004110773e+01,7.235396983373605373e-01,5.737858360765333288e-01,6.091999031228891859e+00
7.320122760004110773e+01,7.235396983373605373e-01,5.737858360765333288e-01,6.091999031228891859e+00
7.320122760004110773e+01,7.235396983373605373e-01,5.737858360765333288e-01,6.091999031228891859e+00
7.320122760004110773e+01,7.235396983373605373e-01,5.737858360765333288e-01,6.091999031228891859e+00
7.320122760004110773e+01,7.235396983373605373e-01,5.737858360765333288e-01,6.091999031228891859e+00
7.320122760004110773e+01,7.235396983373605373e-01,5.737858360765333288e-01,6.091999031228891859e+00
7.331470723563943181e+01,7.249068860698713035e-01,5.348738344678876100e-01,6.331336026693657359e+00
7.331470723563943181e+01,7.249068860698713035e-01,5.348738344678876100e-01,6.331336026693657359e+00
7.331180493991941205e+01,7.249063463248804906e-01,5.338909639967861498e-01,6.328319693968984971e+00
7.333763427589353512e+01,7.249226445034058219e-01,5.323598638596170884e-01,6.355070149423432291e+00
7.333763427589353512e+01,7.249226445034058219e-01,5.323598638596170884e-01,6.355070149423432291e+00
7.333763427589353512e+01,7.249226445034058219e-01,5.323598638596170884e-01,6.355070149423432291e+00
7.333763427589353512e+01,7.249226445034058219e-01,5.323598638596170884e-01,6.355070149423432291e+00
7.333763427589353512e+01,7.249226445034058219e-01,5.323598638596170884e-01,6.355070149423432291e+00
7.335273914827246244e+01,7.258947825236833351e-01,5.072782448216690554e-01,6.258336876182470476e+00
7.335273914827246244e+01,7.258947825236833351e-01,5.072782448216690554e-01,6.258336876182470476e+00
7.335273914827246244e+01,7.258947825236833351e-01,5.072782448216690554e-01,6.258336876182470476e+00
7.316135704855457789e+01,7.260052623883008760e-01,4.596692179130206224e-01,5.945423006991441994e+00
7.331520454967643730e+01,7.267994985419253817e-01,4.706021107159650829e-01,6.039241425871726854e+00
7.331520454967643730e+01,7.267994985419253817e-01,4.706021107159650829e-01,6.039241425871726854e+00
7.331520454967643730e+01,7.267994985419253817e-01,4.706021107159650829e-01,6.039241425871726854e+00
7.331520454967643730e+01,7.267994985419253817e-01,4.706021107159650829e-01,6.039241425871726854e+00
7.336352306412105406e+01,7.251689580343934072e-01,5.094789851609782261e-01,6.328145361248976641e+00
7.336352306412105406e+01,7.251689580343934072e-01,5.094789851609782261e-01,6.328145361248976641e+00
7.327625671140870622e+01,7.244330955586980592e-01,5.228712374834295629e-01,6.396803562172246771e+00
7.327625671140870622e+01,7.244330955586980592e-01,5.228712374834295629e-01,6.396803562172246771e+00
7.327625671140870622e+01,7.244330955586980592e-01,5.228712374834295629e-01,6.396803562172246771e+00
7.327625671140870622e+01,7.244330955586980592e-01,5.228712374834295629e-01,6.396803562172246771e+00
7.327625671140870622e+01,7.244330955586980592e-01,5.228712374834295629e-01,6.396803562172246771e+00
7.327625671140870622e+01,7.244330955586980592e-01,5.228712374834295629e-01,6.396803562172246771e+00
7.327625671140870622e+01,7.244330955586980592e-01,5.228712374834295629e-01,6.396803562172246771e+00
7.327625671140870622e+01,7.244330955586980592e-01,5.228712374834295629e-01,6.396803562172246771e+00
7.327625671140870622e+01,7.244330955586980592e-01,5.228712374834295629e-01,6.396803562172246771e+00
7.327625671140870622e+01,7.244330955586980592e-01,5.228712374834295629e-01,6.396803562172246771e+00
7.328997322734156228e+01,7.242115510764132180e-01,5.228486360000650368e-01,6.429031531001601074e+00
7.328997322734156228e+01,7.242115510764132180e-01,5.228486360000650368e-01,6.429031531001601074e+00
7.328997322734156228e+01,7.242115510764132180e-01,5.228486360000650368e-01,6.429031531001601074e+00
7.337153806152761604e+01,7.249708834457829765e-01,5.130949809642662007e-01,6.384722286161689908e+00
7.337153806152761604e+01,7.249708834457829765e-01,5.130949809642662007e-01,6.384722286161689908e+00
7.337153806152761604e+01,7.249708834457829765e-01,5.130949809642662007e-01,6.384722286161689908e+00
7.337153806152761604e+01,7.249708834457829765e-01,5.130949809642662007e-01,6.384722286161689908e+00
7.337153806152761604e+01,7.249708834457829765e-01,5.130949809642662007e-01,6.384722286161689908e+00
7.329998906042958140e+01,7.252220738830829072e-01,4.977975102589091150e-01,6.272789911969641530e+00
7.329998906042958140e+01,7.252220738830829072e-01,4.977975102589091150e-01,6.272789911969641530e+00
7.329998906042958140e+01,7.252220738830829072e-01,4.977975102589091150e-01,6.272789911969641530e+00
7.329998906042958140e+01,7.252220738830829072e-01,4.977975102589091150e-01,6.272789911969641530e+00
7.329998906042958140e+01,7.252220738830829072e-01,4.977975102589091150e-01,6.272789911969641530e+00
7.329998906042958140e+01,7.252220738830829072e-01,4.977975102589091150e-01,6.272789911969641530e+00
7.329998906042958140e+01,7.252220738830829072e-01,4.977975102589091150e-01,6.272789911969641530e+00
7.330648638296915465e+01,7.252422070238135898e-01,4.981108374178470632e-01,6.276760773260124715e+00
7.330648638296915465e+01,7.252422070238135898e-01,4.981108374178470632e-01,6.276760773260124715e+00
7.330648638296915465e+01,7.252422070238135898e-01,4.981108374178470632e-01,6.276760773260124715e+00
7.338464849925581746e+01,7.258178673715691698e-01,4.964996583571554822e-01,6.279097275825108682e+00
7.348944880986846329e+01,7.260769858282326572e-01,4.993829052573294791e-01,6.365240010651602276e+00
7.348944880986846329e+01,7.260769858282326572e-01,4.993829052573294791e-01,6.365240010651602276e+00
7.348944880986846329e+01,7.260769858282326572e-01,4.993829052573294791e-01,6.365240010651602276e+00
7.335612218957980701e+01,7.257473361556373570e-01,4.957148477638859685e-01,6.255649498660774910e+00
7.335612218957980701e+01,7.257473361556373570e-01,4.957148477638859685e-01,6.255649498660774910e+00
7.335612218957980701e+01,7.257473361556373570e-01,4.957148477638859685e-01,6.255649498660774910e+00
7.335612218957980701e+01,7.257473361556373570e-01,4.957148477638859685e-01,6.255649498660774910e+00
7.337032845142248050e+01,7.257830915260894411e-01,4.956169380626853638e-01,6.265713119630817118e+00
7.337032845142248050e+01,7.257830915260894411e-01,4.956169380626853638e-01,6.265713119630817118e+00
7.338588181773044994e+01,7.259032583069564559e-01,4.813244872607798097e-01,6.228041780387705728e+00
7.338588181773044994e+01,7.259032583069564559e-01,4.813244872607798097e-01,6.228041780387705728e+00
7.338588181773044994e+01,7.259032583069564559e-01,4.813244872607798097e-01,6.228041780387705728e+00
7.338995085086840220e+01,7.258399360785359189e-01,4.912675989716656644e-01,6.332694790392172202e+00
7.338995085086840220e+01,7.258399360785359189e-01,4.912675989716656644e-01,6.332694790392172202e+00
7.338995085086840220e+01,7.258399360785359189e-01,4.912675989716656644e-01,6.332694790392172202e+00
7.338995085086840220e+01,7.258399360785359189e-01,4.912675989716656644e-01,6.332694790392172202e+00
7.340742695806481777e+01,7.259567431713592756e-01,4.889491857583974643e-01,6.338256821052700829e+00
7.340742695806481777e+01,7.259567431713592756e-01,4.889491857583974643e-01,6.338256821052700829e+00
7.340742695806481777e+01,7.259567431713592756e-01,4.889491857583974643e-01,6.338256821052700829e+00
7.338789767150662158e+01,7.257881555735329338e-01,4.874408161667379558e-01,6.340421443808300417e+00
7.333408289820263803e+01,7.259986893712899736e-01,4.830977587571325671e-01,6.275603790425591022e+00
7.333408289820263803e+01,7.259986893712899736e-01,4.830977587571325671e-01,6.275603790425591022e+00
7.333408289820263803e+01,7.259986893712899736e-01,4.830977587571325671e-01,6.275603790425591022e+00
7.349244654914463126e+01,7.267080587842456030e-01,4.870300860391733044e-01,6.397466676212790304e+00
7.349244654914463126e+01,7.267080587842456030e-01,4.870300860391733044e-01,6.397466676212790304e+00
7.349244654914463126e+01,7.267080587842456030e-01,4.870300860391733044e-01,6.397466676212790304e+00
7.349244654914463126e+01,7.267080587842456030e-01,4.870300860391733044e-01,6.397466676212790304e+00
7.349244654914463126e+01,7.267080587842456030e-01,4.870300860391733044e-01,6.397466676212790304e+00
7.349244654914463126e+01,7.267080587842456030e-01,4.870300860391733044e-01,6.397466676212790304e+00
7.349244654914463126e+01,7.267080587842456030e-01,4.870300860391733044e-01,6.397466676212790304e+00
7.349244654914463126e+01,7.267080587842456030e-01,4.870300860391733044e-01,6.397466676212790304e+00
7.349244654914463126e+01,7.267080587842456030e-01,4.870300860391733044e-01,6.397466676212790304e+00
7.347508371065487154e+01,7.270020950992390762e-01,4.918500941599640019e-01,6.351349007971315075e+00
7.345927199798174456e+01,7.268634201212855750e-01,4.813409726205293282e-01,6.288274005745960515e+00
7.345927199798174456e+01,7.268634201212855750e-01,4.813409726205293282e-01,6.288274005745960515e+00
7.345927199798174456e+01,7.268634201212855750e-01,4.813409726205293282e-01,6.288274005745960515e+00
7.345927199798174456e+01,7.268634201212855750e-01,4.813409726205293282e-01,6.288274005745960515e+00
7.345323331131855582e+01,7.268374104006782854e-01,4.797841193708954899e-01,6.282428354408515325e+00
7.346136032378142033e+01,7.265429126192665121e-01,4.910672487978405831e-01,6.321418020303676499e+00
7.346136032378142033e+01,7.265429126192665121e-01,4.910672487978405831e-01,6.321418020303676499e+00
7.346136032378142033e+01,7.265429126192665121e-01,4.910672487978405831e-01,6.321418020303676499e+00
7.346136032378142033e+01,7.265429126192665121e-01,4.910672487978405831e-01,6.321418020303676499e+00
7.346136032378142033e+01,7.265429126192665121e-01,4.910672487978405831e-01,6.321418020303676499e+00
7.346136032378142033e+01,7.265429126192665121e-01,4.910672487978405831e-01,6.321418020303676499e+00
7.346136032378142033e+01,7.265429126192665121e-01,4.910672487978405831e-01,6.321418020303676499e+00
7.346136032378142033e+01,7.265429126192665121e-01,4.910672487978405831e-01,6.321418020303676499e+00
7.346136032378142033e+01,7.265429126192665121e-01,4.910672487978405831e-01,6.321418020303676499e+00
7.346136032378142033e+01,7.265429126192665121e-01,4.910672487978405831e-01,6.321418020303676499e+00
7.346136032378142033e+01,7.265429126192665121e-01,4.910672487978405831e-01,6.321418020303676499e+00
7.344011845526604532e+01,7.262198402332027403e-01,5.004597969362748477e-01,6.174599246673214914e+00
7.339061368703450228e+01,7.264362531529593436e-01,4.818073033649824533e-01,6.068168375646267876e+00
7.339061368703450228e+01,7.264362531529593436e-01,4.818073033649824533e-01,6.068168375646267876e+00
7.339061368703450228e+01,7.264362531529593436e-01,4.818073033649824533e-01,6.068168375646267876e+00
7.339061368703450228e+01,7.264362531529593436e-01,4.818073033649824533e-01,6.068168375646267876e+00
7.339061368703450228e+01,7.264362531529593436e-01,4.818073033649824533e-01,6.068168375646267876e+00
7.339061368703450228e+01,7.264362531529593436e-01,4.818073033649824533e-01,6.068168375646267876e+00
7.339061368703450228e+01,7.264362531529593436e-01,4.818073033649824533e-01,6.068168375646267876e+00
7.339061368703450228e+01,7.264362531529593436e-01,4.818073033649824533e-01,6.068168375646267876e+00
7.419553658429899201e+01,7.194854958138915402e-01,3.373125474900849907e-01,9.185601965220371312e+00
7.419553658429899201e+01,7.194854958138915402e-01,3.373125474900849907e-01,9.185601965220371312e+00
7.419553658429899201e+01,7.194854958138915402e-01,3.373125474900849907e-01,9.185601965220371312e+00
7.422268739660995607e+01,7.231327921874270981e-01,2.959041268843777273e-01,8.940990196578116667e+00
7.422268739660995607e+01,7.231327921874270981e-01,2.959041268843777273e-01,8.940990196578116667e+00
7.422885738309469161e+01,7.280248772914191813e-01,2.438819077622583209e-01,8.576651918820939358e+00
7.422885738309469161e+01,7.280248772914191813e-01,2.438819077622583209e-01,8.576651918820939358e+00
7.422885738309469161e+01,7.280248772914191813e-01,2.438819077622583209e-01,8.576651918820939358e+00
7.420888312524496655e+01,7.286343464656062086e-01,2.341545439535788198e-01,8.571264390227046448e+00
7.420888312524496655e+01,7.286343464656062086e-01,2.341545439535788198e-01,8.571264390227046448e+00
7.420888312524496655e+01,7.286343464656062086e-01,2.341545439535788198e-01,8.571264390227046448e+00
7.401863351772804833e+01,7.265281946376568323e-01,2.669184613630741776e-01,7.176868049008588990e+00
7.401863351772804833e+01,7.265281946376568323e-01,2.669184613630741776e-01,7.176868049008588990e+00
7.405485982708613335e+01,7.264694518921406274e-01,2.619452124307015128e-01,7.252032845495113733e+00
7.405485982708613335e+01,7.264694518921406274e-01,2.619452124307015128e-01,7.252032845495113733e+00
7.405485982708613335e+01,7.264694518921406274e-01,2.619452124307015128e-01,7.252032845495113733e+00
7.405485982708613335e+01,7.264694518921406274e-01,2.619452124307015128e-01,7.252032845495113733e+00
7.409898478664371169e+01,7.267642159253028256e-01,2.572999492653358922e-01,7.482373621590932444e+00
7.409898478664371169e+01,7.267642159253028256e-01,2.572999492653358922e-01,7.482373621590932444e+00
7.420651479269889705e+01,7.286712735271050345e-01,2.398324669654409713e-01,7.826093968228322595e+00
7.420651479269889705e+01,7.286712735271050345e-01,2.398324669654409713e-01,7.826093968228322595e+00
7.420651479269889705e+01,7.286712735271050345e-01,2.398324669654409713e-01,7.826093968228322595e+00
7.396477343904054180e+01,7.263934935491392908e-01,3.020073921520614046e-01,7.479644012427345778e+00
7.396477343904054180e+01,7.263934935491392908e-01,3.020073921520614046e-01,7.479644012427345778e+00
7.396477343904054180e+01,7.263934935491392908e-01,3.020073921520614046e-01,7.479644012427345778e+00
7.375148371486899634e+01,7.257088036635800377e-01,2.608694472996028191e-01,7.443853167145407568e+00
7.375148371486899634e+01,7.257088036635800377e-01,2.608694472996028191e-01,7.443853167145407568e+00
7.375148371486899634e+01,7.257088036635800377e-01,2.608694472996028191e-01,7.443853167145407568e+00
