# DES-SN Y5 (Dovekie HD): CID z_HD mu sigma_total
# sigma_total = sqrt(MUERR^2 + MUERR_VPEC^2 + MUERR_SYS^2)
# N_unique_SN = 1820 (1623 DES + 197 external low-z); N_rows = 1820
# Source: DES Collaboration, DES-SN5YR data release (public)
1559147 0.63231 42.72051 0.204791
1314289 0.63264 43.27999 0.258232
1442085 0.63355 43.06881 0.190098
1330642 0.63391 42.71695 0.158779
1880486 0.63407 43.17363 0.175102
1313177 0.63498 42.88847 0.163132
1304183 0.63502 42.76987 0.164907
1290812 0.63503 42.72109 0.276890
1297580 0.63561 43.05697 0.186570
1900801 0.63579 44.55917 296.596014
1249304 0.63681 42.80446 0.133419
1546021 0.63706 42.55230 0.231845
1340460 0.63779 42.93931 0.173124
1343871 0.63786 42.90786 0.165147
1292316 0.63883 42.68064 134.012504
1528034 0.63890 42.93321 0.184031
1892149 0.64025 42.80521 0.128744
1311631 0.64039 43.19782 0.175891
1500086 0.64129 42.76714 0.158718
1810306 0.64130 42.99211 0.171907
1578063 0.64298 43.27022 0.177442
1250397 0.64304 42.83351 0.134482
1308568 0.64304 42.65280 0.170097
1904352 0.64337 43.12290 0.250015
1296793 0.64392 42.96751 0.156955
1257839 0.64421 42.90481 0.175214
1317496 0.64429 43.22859 0.202594
1420185 0.64453 43.03445 0.215127
1880513 0.64458 42.87458 0.139386
1878612 0.64488 42.49207 0.153297
1452065 0.64509 42.68781 0.150159
1302719 0.64527 43.20672 0.158185
1876263 0.64639 42.94172 0.290891
1473025 0.64649 42.89316 0.176194
1305946 0.64663 43.08081 0.186565
1282463 0.64685 42.80618 0.161795
1879188 0.64727 42.96769 0.139001
1899158 0.64747 42.76015 0.165859
1370402 0.64766 42.86987 0.152754
1336693 0.64795 42.77065 0.121283
1339102 0.64795 43.25548 0.161091
1338266 0.64845 43.14929 0.131032
1296671 0.64852 42.94256 0.147185
1334707 0.64922 42.87882 0.155138
1255139 0.64989 42.96679 0.214143
1336925 0.64997 42.82085 0.188243
1297064 0.65045 43.02514 0.194049
1370898 0.65069 43.15962 0.173350
1391191 0.65069 43.34490 0.195942
1928108 0.65080 43.88382 269.585701
1249342 0.65098 42.63731 0.138312
1340125 0.65134 43.27854 0.209534
1265578 0.65135 42.83047 0.222077
1309551 0.65135 43.25646 0.232440
1281135 0.65195 42.53804 0.191929
1263090 0.65206 42.78853 0.145244
1575019 0.65214 42.80971 0.157975
1303753 0.65242 42.95820 0.144396
1342707 0.65243 42.99022 0.146116
1559124 0.65253 42.81356 0.147272
1890041 0.65258 42.90508 0.163587
1533036 0.65325 43.39668 0.206391
1340521 0.65356 43.04260 0.147170
1261587 0.65387 42.85569 0.165375
1331707 0.65395 43.22408 0.145004
1340141 0.65405 43.16935 0.154539
1257216 0.65434 42.93368 0.140705
1833564 0.65461 42.87566 0.232746
1284567 0.65483 42.79729 0.156607
1263039 0.65514 42.93665 0.169336
1643213 0.65526 43.03976 0.184420
1370113 0.65553 42.91029 0.139373
1920457 0.65573 43.07736 0.141891
1574028 0.65589 43.08029 0.192909
1300590 0.65633 42.77199 0.121626
1370391 0.65692 42.81892 0.141952
1287883 0.65718 42.82373 0.190817
1296173 0.65763 42.73804 0.284104
1564017 0.65792 43.04337 0.161978
1430255 0.65806 42.82157 0.156246
1304991 0.65866 42.98593 0.149594
1259667 0.65871 43.30961 0.212589
1390173 0.65875 43.17347 0.180757
1334686 0.65904 42.93731 0.156869
1333949 0.65927 42.92479 0.157077
1642138 0.65971 43.01035 0.153479
1319776 0.65980 43.19205 0.183332
1314709 0.65988 43.01096 0.176013
1318847 0.65992 43.05109 0.155266
1263852 0.66083 42.98736 0.207414
1261191 0.66147 42.92792 0.128379
1639025 0.66190 42.92854 0.121925
1434258 0.66195 43.02057 0.214474
1286337 0.66296 42.74686 0.192520
1264038 0.66362 42.84266 0.160383
1310475 0.66375 42.93940 0.125547
1314369 0.66386 43.39650 0.248548
1910032 0.66455 43.06804 0.187247
1945100 0.66460 43.52627 222.153903
1340751 0.66480 43.77146 268.536006
1250823 0.66487 43.14936 0.225565
1905127 0.66579 43.29871 0.157696
1252939 0.66666 42.88121 0.140452
1255423 0.66681 42.74467 0.132676
1303658 0.66788 42.89247 0.145289
1319058 0.66811 42.93625 0.150622
1310304 0.66881 43.16653 0.148033
1370247 0.66882 43.04782 0.125279
1250916 0.66948 42.86417 0.169220
1295794 0.67098 43.00473 0.265971
1326299 0.67382 43.30403 0.234064
1260645 0.67405 43.05539 0.165636
1290593 0.67528 43.16126 0.287062
1329168 0.67651 42.84811 0.166577
1548070 0.67651 43.04567 0.189687
1296919 0.67698 43.11889 0.208480
1531078 0.67713 43.29721 0.168732
1257973 0.67746 42.99288 0.183423
1336599 0.67747 42.91771 0.366275
1319667 0.67756 42.94647 0.141773
1311151 0.67765 43.07834 0.220812
1302738 0.67783 43.01510 0.161198
1908493 0.67829 43.66497 298.754107
1310916 0.67923 42.76458 0.128690
1795052 0.67924 42.81345 0.165034
1332795 0.67984 43.19576 0.183568
1334257 0.68005 42.83564 0.131731
1560099 0.68006 43.16714 0.219350
1263130 0.68017 42.81778 0.223451
1927203 0.68069 43.08039 0.153210
1264606 0.68110 42.98488 0.167265
1330559 0.68131 43.28465 0.199185
1311884 0.68136 42.92828 0.160145
1256596 0.68138 43.19335 0.166435
1320030 0.68141 43.02137 0.196533
1901241 0.68144 43.13494 0.147239
1277710 0.68179 43.09853 0.187509
1333489 0.68179 43.24179 0.177284
1346627 0.68193 43.02045 0.162101
1876304 0.68233 43.52016 0.202768
1433108 0.68283 43.29628 0.160330
1299090 0.68339 43.07350 0.155333
1295509 0.68363 42.92092 0.173224
1341743 0.68422 43.01879 0.163674
1251022 0.68428 42.91859 0.121109
1433114 0.68438 43.04141 0.236497
1303910 0.68456 43.28773 0.199111
1509040 0.68507 43.07480 0.175758
1900124 0.68533 43.37393 0.159907
1308589 0.68576 42.60976 0.359761
1642178 0.68673 42.97455 0.157081
1896213 0.68688 42.91140 0.215012
1642158 0.68700 43.16049 0.161114
1588019 0.68766 42.94386 0.158724
1950043 0.68828 43.13319 0.164567
1861474 0.68966 42.99482 0.149315
1305308 0.68972 43.24206 0.156208
1311496 0.69066 43.44719 0.174194
1313434 0.69071 43.13108 0.151455
1310236 0.69085 43.36529 0.138951
1250120 0.69088 43.13777 0.125165
1255730 0.69107 43.45652 0.361907
1320009 0.69164 43.21584 0.176019
1592067 0.69191 43.03551 0.130270
1333442 0.69209 42.99000 0.204689
1299033 0.69226 43.15751 0.141899
1487043 0.69226 42.96967 0.176881
1340253 0.69261 43.04964 0.158969
1252917 0.69277 43.12737 0.248073
1316853 0.69304 43.07040 0.127057
1370181 0.69310 43.15907 0.193869
1277716 0.69313 43.02789 0.196657
1590133 0.69362 43.44089 0.343929
1332709 0.69371 43.33734 0.181446
1333248 0.69395 42.90746 0.148466
1260105 0.69410 43.14792 0.142490
1645208 0.69516 43.15819 0.173753
1449102 0.69830 43.28168 0.254759
1299190 0.69836 43.12605 0.185869
1387174 0.69842 42.95633 0.129278
1260954 0.69873 43.06474 0.169830
1373123 0.69879 43.33194 0.149075
1904287 0.69904 43.43597 0.181637
1279714 0.69938 43.57289 0.278690
1250950 0.70099 43.05299 0.179538
1324062 0.70325 43.60504 255.962911
1307261 0.70351 42.91779 0.162296
1254150 0.70417 43.09897 0.170818
1314296 0.70426 43.20803 0.161128
1559051 0.70510 43.09978 0.190847
1952075 0.70525 43.34021 0.210180
1262895 0.70548 42.95925 0.272439
1891055 0.70652 43.36649 0.186990
1891266 0.70836 43.14275 0.315721
1289812 0.70875 43.38242 0.228801
1647048 0.70882 43.11406 0.134387
1265623 0.70978 43.40826 0.203170
1301142 0.71139 43.15216 0.140078
1563063 0.71552 43.23435 0.166098
1341556 0.71584 43.44481 0.150894
1340493 0.71719 43.14355 0.160776
1432102 0.71803 43.11022 0.195281
1330995 0.71827 43.32792 0.147282
1894320 0.71880 43.29152 0.166880
1311903 0.71912 43.19424 0.206766
1433040 0.71949 42.99250 0.146643
1331993 0.71961 43.27996 0.202285
1338665 0.72062 43.30862 0.209378
1646092 0.72070 43.45301 0.195629
1277995 0.72199 42.90227 0.305095
1308529 0.72212 43.30392 0.254096
1306067 0.72220 43.01877 0.117537
1312818 0.72292 43.31795 0.145836
1701088 0.72403 43.20605 0.173112
1900856 0.72416 43.15930 0.156782
1335259 0.72701 43.50631 0.205979
1263139 0.72737 43.42614 0.172585
1890212 0.72776 43.12438 0.164711
1319898 0.72860 43.13384 0.180154
1299712 0.73064 43.22599 0.143735
1297070 0.73069 43.05247 0.169875
1555053 0.73072 43.30631 0.148470
1264689 0.73162 43.24328 0.213444
1338718 0.73306 43.41387 0.140850
1265644 0.73469 43.38401 0.321464
1770254 0.73480 43.22861 0.240770
1290043 0.73488 43.27814 0.192372
1617030 0.73615 43.19871 0.258419
1297490 0.73677 43.19219 0.240396
1302185 0.73717 43.39277 0.262522
1315947 0.73781 43.12842 0.155145
1692030 0.73802 42.96655 0.201570
1280807 0.73899 43.33248 0.204253
1252822 0.73927 43.30297 0.132073
1309376 0.74009 43.42073 0.175395
1307783 0.74061 43.58119 0.251459
1700109 0.74119 43.50030 0.258393
1304841 0.74126 43.48113 0.185527
1260522 0.74133 43.39906 0.167822
1296802 0.74392 43.13182 0.178344
1317372 0.74393 43.23470 0.199940
1537077 0.74450 43.10547 0.231677
1257605 0.74535 43.18219 0.189506
1898252 0.74571 43.16479 0.127304
1250882 0.74658 43.44188 6.765511
1295800 0.74855 43.42090 0.291595
1864046 0.74870 43.61985 0.215296
1337549 0.74877 43.45196 0.153578
1302027 0.74899 43.26925 0.168810
1251409 0.74963 43.34886 0.123429
1933196 0.75011 43.12881 0.137180
1488098 0.75076 43.23451 0.183283
1310964 0.75147 43.43784 0.176876
1302550 0.75249 43.13267 0.182839
1380167 0.75331 43.16429 0.176092
1929022 0.75356 43.51644 0.150508
1293028 0.75366 43.26171 0.685668
1304506 0.75421 43.43701 0.177455
1308453 0.75572 43.51615 0.231412
1263788 0.75729 43.40246 0.487706
1536112 0.75888 43.36227 0.152851
1552143 0.75991 43.31795 0.139599
1304362 0.76177 43.54985 0.175101
1330350 0.76303 43.38159 0.183237
1302399 0.76495 43.35806 335.503416
1249178 0.76517 43.48166 0.169104
1700105 0.76518 43.30284 266.750603
1881037 0.76584 43.39145 0.167152
1904182 0.76657 43.25469 0.252639
1576034 0.76675 43.62563 0.144988
1251645 0.76679 43.52740 0.214410
1303881 0.77004 43.35937 0.156577
1280135 0.77082 43.43420 0.201432
1323740 0.77137 43.25245 0.178615
1251652 0.77155 43.30358 0.173869
1303257 0.77159 43.61245 0.268892
1339327 0.77250 43.44308 0.152519
1310178 0.77262 43.45688 0.150151
1259589 0.77327 43.49687 0.172760
1338940 0.77334 43.65230 0.255098
1307073 0.77464 43.27274 0.243616
1309215 0.77464 43.13337 0.191870
1316487 0.77627 43.85273 0.308375
1330403 0.77650 43.29712 0.123599
1262899 0.77692 43.04164 372.266038
1250852 0.77725 43.37835 0.155925
1889155 0.77826 43.09666 0.288234
1590122 0.77952 43.38660 0.129216
1861451 0.78049 43.17070 0.146431
1652139 0.78266 43.41133 0.178126
1948295 0.78324 43.69805 0.139164
1833468 0.78375 43.54682 0.463561
1331887 0.78398 43.20280 0.195506
1343542 0.78512 43.03054 0.131556
1318158 0.78604 43.58471 0.152133
1250454 0.78734 43.57536 0.147108
1320474 0.78842 43.38943 0.158311
1856065 0.78892 43.81522 0.316204
1255501 0.78956 43.47114 0.129732
1434262 0.78964 43.30747 0.160482
1254566 0.79118 43.61294 0.205850
1332701 0.79167 43.32008 0.177713
1302705 0.79229 43.39748 0.136355
1347112 0.79318 43.28547 0.249712
1891070 0.79348 43.61700 0.125858
1409129 0.79364 43.40610 0.234091
1271436 0.79511 43.33284 0.167436
1290176 0.79530 43.37373 0.246328
1303699 0.79547 43.28644 0.173177
1325191 0.79810 43.56898 0.307279
1265349 0.79939 43.43079 0.212934
1535064 0.80078 43.69540 0.184978
1385052 0.80106 43.56228 0.161276
1299258 0.80109 43.35374 0.152638
1502132 0.80181 43.60623 0.225727
1551083 0.80301 43.61299 0.221549
1579146 0.80325 43.38460 0.140509
1334321 0.80326 43.28210 0.143809
1367180 0.80342 43.40055 0.156580
1330970 0.80669 43.42993 0.151551
1280113 0.80860 43.79852 0.180360
1309696 0.80954 43.72414 0.151018
1315974 0.81174 43.55813 0.223644
1642117 0.81237 43.49664 0.196407
1293832 0.81325 43.34781 0.169611
1252595 0.81330 43.78931 0.338182
1600036 0.81396 43.61778 0.185850
1898053 0.81485 43.63286 0.138731
1300777 0.81684 43.36027 0.146065
1260427 0.81750 43.47237 0.150380
1339291 0.81790 43.81001 0.143376
1255824 0.81852 43.47335 0.232459
1330599 0.81932 43.58242 0.332139
1250980 0.81967 43.77220 0.187741
1879412 0.81984 43.58810 0.192198
1339227 0.82081 43.44984 0.155692
1251618 0.82172 43.89282 0.190525
1258529 0.82394 43.78838 0.265483
1341271 0.82584 43.55253 0.226644
1645145 0.82627 43.64768 0.146126
1334581 0.82736 43.32314 0.223383
1336957 0.82961 43.43182 0.151081
1341227 0.83036 43.41606 0.153697
1246791 0.83066 43.27814 0.185366
1936293 0.83168 43.83167 0.171027
1305541 0.83293 43.46667 0.144758
1252918 0.83583 43.68398 0.160682
1390345 0.83592 43.72583 0.217249
1411114 0.83706 43.66835 0.146216
1861472 0.83776 43.60590 0.259682
1581017 0.83813 43.80318 0.246328
1826039 0.83916 43.55680 0.245161
1946246 0.83936 43.65009 0.386030
1876462 0.83954 43.85502 0.404704
1253972 0.84019 43.26195 257.025604
1257646 0.84094 43.58194 0.274333
1872097 0.84132 43.72978 0.350968
1322975 0.84634 43.90282 0.294436
1253871 0.84780 44.05907 0.404936
1508029 0.85279 43.59824 0.263909
1253857 0.85652 43.73110 0.264411
1260459 0.85674 43.53096 0.195352
1250858 0.85707 43.69555 0.301977
1338749 0.85806 43.42559 0.251888
1260461 0.85855 43.68131 0.255161
1295291 0.86179 43.90745 0.312803
1479130 0.86240 43.52442 0.251729
1296161 0.86243 43.85584 0.249821
1297532 0.86461 43.50443 0.241769
1912270 0.86642 43.98461 468.010805
1551108 0.86647 44.16040 0.265282
1317956 0.86917 43.74519 0.332335
1302199 0.87001 43.37453 0.196602
1295550 0.87270 43.83427 0.441105
1778026 0.87344 43.76997 0.255108
1912066 0.87344 43.61870 0.204206
1342580 0.87472 43.35891 0.193154
1879483 0.87565 43.42748 0.133547
1250896 0.87971 43.79315 0.196013
1817265 0.87998 44.24023 0.691584
1456020 0.88189 43.87985 0.313046
1262231 0.88314 43.70035 0.242257
1371111 0.88352 43.66049 0.154711
1878692 0.88450 43.81837 0.232020
1295527 0.88491 43.55987 0.204895
1252237 0.88580 43.80242 0.985029
1253761 0.89441 44.18718 0.212288
1936125 0.89530 43.42454 0.182552
1402076 0.89611 44.02033 200.730806
1372115 0.89842 44.01759 0.206738
1305486 0.89888 43.64144 0.149297
1253816 0.90824 44.03794 0.195090
1246650 0.90888 43.96676 0.178908
1595118 0.90941 43.44688 0.207523
1904300 0.91082 44.00974 0.241251
1299266 0.91289 43.94543 0.179003
1901832 0.91696 43.81609 0.229459
1255737 0.91896 43.99813 0.281205
1307843 0.92146 44.15716 0.320876
1346612 0.92274 44.05509 0.257930
1252926 0.92427 43.53843 0.152989
1339176 0.92537 44.62596 0.348102
1309227 0.92576 44.13871 0.201268
1892072 0.92838 43.72325 3.847586
1617068 0.93075 43.84946 0.183103
1370441 0.93733 43.89162 0.167469
1262782 0.94444 43.77582 0.216375
1252620 0.95299 43.72467 0.204066
1256028 0.95521 43.94157 0.225358
1395159 0.95690 44.31416 0.191365
1339246 0.95791 44.56228 0.267604
1309509 0.96296 44.11193 0.212849
1250803 0.96329 44.13386 0.222145
1339276 0.96363 43.79246 0.150804
1254108 0.96689 44.14888 0.190075
1339232 0.96859 43.72233 0.153701
1252183 0.97242 44.20208 0.173170
1252665 0.97489 44.18118 0.207071
1559048 0.98000 44.12000 0.204259
1255798 0.98024 44.02836 0.180471
1299327 0.98158 43.88271 0.149320
1252671 0.98536 43.86467 0.132872
1901899 0.98846 44.16508 0.176197
1935095 0.99268 43.88061 0.177076
1447146 1.00009 44.24308 0.318810
1309870 1.01382 44.17186 0.241587
1435094 1.01700 43.92261 0.137467
1430116 1.02144 44.16439 0.183074
1257228 1.02433 44.01661 176.329508
1303722 1.02468 44.35374 0.191267
1263125 1.02868 44.24721 0.189070
1901375 1.03222 44.28814 0.154958
1924188 1.04136 43.97348 0.138924
1311921 1.04436 44.00793 0.242894
1255169 1.04680 43.91152 0.149634
1337541 1.05479 44.04047 0.256409
1263785 1.06420 44.23028 0.150234
1842087 1.08349 44.52159 0.203583
1339609 1.12132 44.20175 0.125785
1446080 1.13057 44.52710 0.194194
1257587 1.14418 44.31733 0.167385
